roll_number,document_type,title,file_name,file_url,status,remarks
MECH26A143,marks_card,Class 12 Marks Card,mech26a143-marks_card.pdf,https://files.scholaris.demo.edu/students/mech26a143-marks_card.pdf,verified,Clear copy verified
MECH26A143,transfer_certificate,Transfer Certificate,mech26a143-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/mech26a143-transfer_certificate.pdf,verified,Clear copy verified
MECH26B144,identity,Aadhaar Card,mech26b144-identity.pdf,https://files.scholaris.demo.edu/students/mech26b144-identity.pdf,verified,Clear copy verified
MECH26B144,marks_card,Class 12 Marks Card,mech26b144-marks_card.pdf,https://files.scholaris.demo.edu/students/mech26b144-marks_card.pdf,verified,Clear copy verified
CA26A145,identity,Aadhaar Card,ca26a145-identity.pdf,https://files.scholaris.demo.edu/students/ca26a145-identity.pdf,pending,Verification pending
CA26A145,marks_card,Class 12 Marks Card,ca26a145-marks_card.pdf,https://files.scholaris.demo.edu/students/ca26a145-marks_card.pdf,pending,Verification pending
CA26A145,transfer_certificate,Transfer Certificate,ca26a145-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ca26a145-transfer_certificate.pdf,pending,Verification pending
CA26B146,identity,Aadhaar Card,ca26b146-identity.pdf,https://files.scholaris.demo.edu/students/ca26b146-identity.pdf,verified,Clear copy verified
CA26B146,marks_card,Class 12 Marks Card,ca26b146-marks_card.pdf,https://files.scholaris.demo.edu/students/ca26b146-marks_card.pdf,verified,Clear copy verified
CA26A147,identity,Aadhaar Card,ca26a147-identity.pdf,https://files.scholaris.demo.edu/students/ca26a147-identity.pdf,verified,Clear copy verified
CA26A147,marks_card,Class 12 Marks Card,ca26a147-marks_card.pdf,https://files.scholaris.demo.edu/students/ca26a147-marks_card.pdf,verified,Clear copy verified
CA26A147,transfer_certificate,Transfer Certificate,ca26a147-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ca26a147-transfer_certificate.pdf,verified,Clear copy verified
CA26B148,identity,Aadhaar Card,ca26b148-identity.pdf,https://files.scholaris.demo.edu/students/ca26b148-identity.pdf,verified,Clear copy verified
CA26B148,marks_card,Class 12 Marks Card,ca26b148-marks_card.pdf,https://files.scholaris.demo.edu/students/ca26b148-marks_card.pdf,verified,Clear copy verified
BA26A149,identity,Aadhaar Card,ba26a149-identity.pdf,https://files.scholaris.demo.edu/students/ba26a149-identity.pdf,verified,Clear copy verified
BA26A149,marks_card,Class 12 Marks Card,ba26a149-marks_card.pdf,https://files.scholaris.demo.edu/students/ba26a149-marks_card.pdf,verified,Clear copy verified
BA26A149,transfer_certificate,Transfer Certificate,ba26a149-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ba26a149-transfer_certificate.pdf,verified,Clear copy verified
BA26B150,identity,Aadhaar Card,ba26b150-identity.pdf,https://files.scholaris.demo.edu/students/ba26b150-identity.pdf,pending,Verification pending
BA26B150,marks_card,Class 12 Marks Card,ba26b150-marks_card.pdf,https://files.scholaris.demo.edu/students/ba26b150-marks_card.pdf,pending,Verification pending
BA26A151,identity,Aadhaar Card,ba26a151-identity.pdf,https://files.scholaris.demo.edu/students/ba26a151-identity.pdf,verified,Clear copy verified
BA26A151,marks_card,Class 12 Marks Card,ba26a151-marks_card.pdf,https://files.scholaris.demo.edu/students/ba26a151-marks_card.pdf,verified,Clear copy verified
BA26A151,transfer_certificate,Transfer Certificate,ba26a151-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ba26a151-transfer_certificate.pdf,verified,Clear copy verified
BA26B152,identity,Aadhaar Card,ba26b152-identity.pdf,https://files.scholaris.demo.edu/students/ba26b152-identity.pdf,verified,Clear copy verified
BA26B152,marks_card,Class 12 Marks Card,ba26b152-marks_card.pdf,https://files.scholaris.demo.edu/students/ba26b152-marks_card.pdf,verified,Clear copy verified
AT26A153,identity,Aadhaar Card,at26a153-identity.pdf,https://files.scholaris.demo.edu/students/at26a153-identity.pdf,verified,Clear copy verified
AT26A153,marks_card,Class 12 Marks Card,at26a153-marks_card.pdf,https://files.scholaris.demo.edu/students/at26a153-marks_card.pdf,verified,Clear copy verified
AT26A153,transfer_certificate,Transfer Certificate,at26a153-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/at26a153-transfer_certificate.pdf,verified,Clear copy verified
AT26B154,identity,Aadhaar Card,at26b154-identity.pdf,https://files.scholaris.demo.edu/students/at26b154-identity.pdf,verified,Clear copy verified
AT26B154,marks_card,Class 12 Marks Card,at26b154-marks_card.pdf,https://files.scholaris.demo.edu/students/at26b154-marks_card.pdf,verified,Clear copy verified
AT26A155,identity,Aadhaar Card,at26a155-identity.pdf,https://files.scholaris.demo.edu/students/at26a155-identity.pdf,pending,Verification pending
AT26A155,marks_card,Class 12 Marks Card,at26a155-marks_card.pdf,https://files.scholaris.demo.edu/students/at26a155-marks_card.pdf,pending,Verification pending
AT26A155,transfer_certificate,Transfer Certificate,at26a155-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/at26a155-transfer_certificate.pdf,pending,Verification pending
AT26B156,identity,Aadhaar Card,at26b156-identity.pdf,https://files.scholaris.demo.edu/students/at26b156-identity.pdf,verified,Clear copy verified
AT26B156,marks_card,Class 12 Marks Card,at26b156-marks_card.pdf,https://files.scholaris.demo.edu/students/at26b156-marks_card.pdf,verified,Clear copy verified
SE26A157,identity,Aadhaar Card,se26a157-identity.pdf,https://files.scholaris.demo.edu/students/se26a157-identity.pdf,verified,Clear copy verified
SE26A157,marks_card,Class 12 Marks Card,se26a157-marks_card.pdf,https://files.scholaris.demo.edu/students/se26a157-marks_card.pdf,verified,Clear copy verified
SE26A157,transfer_certificate,Transfer Certificate,se26a157-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/se26a157-transfer_certificate.pdf,verified,Clear copy verified
SE26B158,identity,Aadhaar Card,se26b158-identity.pdf,https://files.scholaris.demo.edu/students/se26b158-identity.pdf,verified,Clear copy verified
SE26B158,marks_card,Class 12 Marks Card,se26b158-marks_card.pdf,https://files.scholaris.demo.edu/students/se26b158-marks_card.pdf,verified,Clear copy verified
SE26A159,identity,Aadhaar Card,se26a159-identity.pdf,https://files.scholaris.demo.edu/students/se26a159-identity.pdf,verified,Clear copy verified
SE26A159,marks_card,Class 12 Marks Card,se26a159-marks_card.pdf,https://files.scholaris.demo.edu/students/se26a159-marks_card.pdf,verified,Clear copy verified
SE26A159,transfer_certificate,Transfer Certificate,se26a159-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/se26a159-transfer_certificate.pdf,verified,Clear copy verified
SE26B160,identity,Aadhaar Card,se26b160-identity.pdf,https://files.scholaris.demo.edu/students/se26b160-identity.pdf,pending,Verification pending
SE26B160,marks_card,Class 12 Marks Card,se26b160-marks_card.pdf,https://files.scholaris.demo.edu/students/se26b160-marks_card.pdf,pending,Verification pending
CSE26A161,identity,Aadhaar Card,cse26a161-identity.pdf,https://files.scholaris.demo.edu/students/cse26a161-identity.pdf,verified,Clear copy verified
CSE26A161,marks_card,Class 12 Marks Card,cse26a161-marks_card.pdf,https://files.scholaris.demo.edu/students/cse26a161-marks_card.pdf,verified,Clear copy verified
CSE26A161,transfer_certificate,Transfer Certificate,cse26a161-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/cse26a161-transfer_certificate.pdf,verified,Clear copy verified
CSE26B162,identity,Aadhaar Card,cse26b162-identity.pdf,https://files.scholaris.demo.edu/students/cse26b162-identity.pdf,verified,Clear copy verified
CSE26B162,marks_card,Class 12 Marks Card,cse26b162-marks_card.pdf,https://files.scholaris.demo.edu/students/cse26b162-marks_card.pdf,verified,Clear copy verified
CSE26A163,identity,Aadhaar Card,cse26a163-identity.pdf,https://files.scholaris.demo.edu/students/cse26a163-identity.pdf,verified,Clear copy verified
CSE26A163,marks_card,Class 12 Marks Card,cse26a163-marks_card.pdf,https://files.scholaris.demo.edu/students/cse26a163-marks_card.pdf,verified,Clear copy verified
CSE26A163,transfer_certificate,Transfer Certificate,cse26a163-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/cse26a163-transfer_certificate.pdf,verified,Clear copy verified
CSE26B164,identity,Aadhaar Card,cse26b164-identity.pdf,https://files.scholaris.demo.edu/students/cse26b164-identity.pdf,verified,Clear copy verified
CSE26B164,marks_card,Class 12 Marks Card,cse26b164-marks_card.pdf,https://files.scholaris.demo.edu/students/cse26b164-marks_card.pdf,verified,Clear copy verified
AIML26A165,identity,Aadhaar Card,aiml26a165-identity.pdf,https://files.scholaris.demo.edu/students/aiml26a165-identity.pdf,pending,Verification pending
AIML26A165,marks_card,Class 12 Marks Card,aiml26a165-marks_card.pdf,https://files.scholaris.demo.edu/students/aiml26a165-marks_card.pdf,pending,Verification pending
AIML26A165,transfer_certificate,Transfer Certificate,aiml26a165-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/aiml26a165-transfer_certificate.pdf,pending,Verification pending
AIML26B166,identity,Aadhaar Card,aiml26b166-identity.pdf,https://files.scholaris.demo.edu/students/aiml26b166-identity.pdf,verified,Clear copy verified
AIML26B166,marks_card,Class 12 Marks Card,aiml26b166-marks_card.pdf,https://files.scholaris.demo.edu/students/aiml26b166-marks_card.pdf,verified,Clear copy verified
AIML26A167,identity,Aadhaar Card,aiml26a167-identity.pdf,https://files.scholaris.demo.edu/students/aiml26a167-identity.pdf,verified,Clear copy verified
AIML26A167,marks_card,Class 12 Marks Card,aiml26a167-marks_card.pdf,https://files.scholaris.demo.edu/students/aiml26a167-marks_card.pdf,verified,Clear copy verified
AIML26A167,transfer_certificate,Transfer Certificate,aiml26a167-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/aiml26a167-transfer_certificate.pdf,verified,Clear copy verified
AIML26B168,identity,Aadhaar Card,aiml26b168-identity.pdf,https://files.scholaris.demo.edu/students/aiml26b168-identity.pdf,verified,Clear copy verified
AIML26B168,marks_card,Class 12 Marks Card,aiml26b168-marks_card.pdf,https://files.scholaris.demo.edu/students/aiml26b168-marks_card.pdf,verified,Clear copy verified
ECE26A169,identity,Aadhaar Card,ece26a169-identity.pdf,https://files.scholaris.demo.edu/students/ece26a169-identity.pdf,verified,Clear copy verified
ECE26A169,marks_card,Class 12 Marks Card,ece26a169-marks_card.pdf,https://files.scholaris.demo.edu/students/ece26a169-marks_card.pdf,verified,Clear copy verified
ECE26A169,transfer_certificate,Transfer Certificate,ece26a169-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ece26a169-transfer_certificate.pdf,verified,Clear copy verified
ECE26B170,identity,Aadhaar Card,ece26b170-identity.pdf,https://files.scholaris.demo.edu/students/ece26b170-identity.pdf,pending,Verification pending
ECE26B170,marks_card,Class 12 Marks Card,ece26b170-marks_card.pdf,https://files.scholaris.demo.edu/students/ece26b170-marks_card.pdf,pending,Verification pending
ECE26A171,identity,Aadhaar Card,ece26a171-identity.pdf,https://files.scholaris.demo.edu/students/ece26a171-identity.pdf,verified,Clear copy verified
ECE26A171,marks_card,Class 12 Marks Card,ece26a171-marks_card.pdf,https://files.scholaris.demo.edu/students/ece26a171-marks_card.pdf,verified,Clear copy verified
ECE26A171,transfer_certificate,Transfer Certificate,ece26a171-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ece26a171-transfer_certificate.pdf,verified,Clear copy verified
ECE26B172,identity,Aadhaar Card,ece26b172-identity.pdf,https://files.scholaris.demo.edu/students/ece26b172-identity.pdf,verified,Clear copy verified
ECE26B172,marks_card,Class 12 Marks Card,ece26b172-marks_card.pdf,https://files.scholaris.demo.edu/students/ece26b172-marks_card.pdf,verified,Clear copy verified
MECH26A173,identity,Aadhaar Card,mech26a173-identity.pdf,https://files.scholaris.demo.edu/students/mech26a173-identity.pdf,verified,Clear copy verified
MECH26A173,marks_card,Class 12 Marks Card,mech26a173-marks_card.pdf,https://files.scholaris.demo.edu/students/mech26a173-marks_card.pdf,verified,Clear copy verified
MECH26A173,transfer_certificate,Transfer Certificate,mech26a173-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/mech26a173-transfer_certificate.pdf,verified,Clear copy verified
MECH26B174,identity,Aadhaar Card,mech26b174-identity.pdf,https://files.scholaris.demo.edu/students/mech26b174-identity.pdf,verified,Clear copy verified
MECH26B174,marks_card,Class 12 Marks Card,mech26b174-marks_card.pdf,https://files.scholaris.demo.edu/students/mech26b174-marks_card.pdf,verified,Clear copy verified
MECH26A175,identity,Aadhaar Card,mech26a175-identity.pdf,https://files.scholaris.demo.edu/students/mech26a175-identity.pdf,pending,Verification pending
MECH26A175,marks_card,Class 12 Marks Card,mech26a175-marks_card.pdf,https://files.scholaris.demo.edu/students/mech26a175-marks_card.pdf,pending,Verification pending
MECH26A175,transfer_certificate,Transfer Certificate,mech26a175-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/mech26a175-transfer_certificate.pdf,pending,Verification pending
MECH26B176,identity,Aadhaar Card,mech26b176-identity.pdf,https://files.scholaris.demo.edu/students/mech26b176-identity.pdf,verified,Clear copy verified
MECH26B176,marks_card,Class 12 Marks Card,mech26b176-marks_card.pdf,https://files.scholaris.demo.edu/students/mech26b176-marks_card.pdf,verified,Clear copy verified
CA26A177,identity,Aadhaar Card,ca26a177-identity.pdf,https://files.scholaris.demo.edu/students/ca26a177-identity.pdf,verified,Clear copy verified
CA26A177,marks_card,Class 12 Marks Card,ca26a177-marks_card.pdf,https://files.scholaris.demo.edu/students/ca26a177-marks_card.pdf,verified,Clear copy verified
CA26A177,transfer_certificate,Transfer Certificate,ca26a177-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ca26a177-transfer_certificate.pdf,verified,Clear copy verified
CA26B178,identity,Aadhaar Card,ca26b178-identity.pdf,https://files.scholaris.demo.edu/students/ca26b178-identity.pdf,verified,Clear copy verified
CA26B178,marks_card,Class 12 Marks Card,ca26b178-marks_card.pdf,https://files.scholaris.demo.edu/students/ca26b178-marks_card.pdf,verified,Clear copy verified
CA26A179,identity,Aadhaar Card,ca26a179-identity.pdf,https://files.scholaris.demo.edu/students/ca26a179-identity.pdf,verified,Clear copy verified
CA26A179,marks_card,Class 12 Marks Card,ca26a179-marks_card.pdf,https://files.scholaris.demo.edu/students/ca26a179-marks_card.pdf,verified,Clear copy verified
CA26A179,transfer_certificate,Transfer Certificate,ca26a179-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ca26a179-transfer_certificate.pdf,verified,Clear copy verified
CA26B180,identity,Aadhaar Card,ca26b180-identity.pdf,https://files.scholaris.demo.edu/students/ca26b180-identity.pdf,pending,Verification pending
CA26B180,marks_card,Class 12 Marks Card,ca26b180-marks_card.pdf,https://files.scholaris.demo.edu/students/ca26b180-marks_card.pdf,pending,Verification pending
