attendance_date,session,period,teacher_employee_code,class_name,section_name,subject_code,roll_number,status,remarks
2026-07-23,Afternoon,5,FAC010,MECH Semester 2,B,MECH203,MECH26B014,present,
2026-07-23,Afternoon,5,FAC010,MECH Semester 2,B,MECH203,MECH26A015,present,
2026-07-23,Afternoon,5,FAC010,MECH Semester 2,B,MECH203,MECH26B016,present,
2026-07-23,Afternoon,5,FAC010,MECH Semester 2,B,MECH203,MECH26A045,late,Marked during mock attendance test
2026-07-24,Forenoon,6,FAC011,MECH Semester 2,A,MECH204,MECH26A013,present,
2026-07-24,Forenoon,6,FAC011,MECH Semester 2,A,MECH204,MECH26B014,present,
2026-07-24,Forenoon,6,FAC011,MECH Semester 2,A,MECH204,MECH26A015,present,
2026-07-24,Forenoon,6,FAC011,MECH Semester 2,A,MECH204,MECH26B016,present,
2026-07-24,Forenoon,6,FAC011,MECH Semester 2,A,MECH204,MECH26A045,late,Marked during mock attendance test
2026-07-01,Afternoon,1,FAC012,MECH Semester 2,B,MECH205,MECH26A013,present,
2026-07-01,Afternoon,1,FAC012,MECH Semester 2,B,MECH205,MECH26B014,present,
2026-07-01,Afternoon,1,FAC012,MECH Semester 2,B,MECH205,MECH26A015,present,
2026-07-01,Afternoon,1,FAC012,MECH Semester 2,B,MECH205,MECH26B016,present,
2026-07-01,Afternoon,1,FAC012,MECH Semester 2,B,MECH205,MECH26A045,late,Marked during mock attendance test
2026-07-02,Forenoon,2,FAC013,CA Semester 1,A,CA101,CA26A017,present,
2026-07-02,Forenoon,2,FAC013,CA Semester 1,A,CA101,CA26B018,present,
2026-07-02,Forenoon,2,FAC013,CA Semester 1,A,CA101,CA26A019,present,
2026-07-02,Forenoon,2,FAC013,CA Semester 1,A,CA101,CA26B020,present,
2026-07-02,Forenoon,2,FAC013,CA Semester 1,A,CA101,CA26A049,late,Marked during mock attendance test
2026-07-03,Afternoon,3,FAC014,CA Semester 1,B,CA102,CA26A017,present,
2026-07-03,Afternoon,3,FAC014,CA Semester 1,B,CA102,CA26B018,present,
2026-07-03,Afternoon,3,FAC014,CA Semester 1,B,CA102,CA26A019,present,
2026-07-03,Afternoon,3,FAC014,CA Semester 1,B,CA102,CA26B020,present,
2026-07-03,Afternoon,3,FAC014,CA Semester 1,B,CA102,CA26A049,late,Marked during mock attendance test
2026-07-04,Forenoon,4,FAC015,CA Semester 1,A,CA103,CA26A017,present,
2026-07-04,Forenoon,4,FAC015,CA Semester 1,A,CA103,CA26B018,present,
2026-07-04,Forenoon,4,FAC015,CA Semester 1,A,CA103,CA26A019,present,
2026-07-04,Forenoon,4,FAC015,CA Semester 1,A,CA103,CA26B020,present,
2026-07-04,Forenoon,4,FAC015,CA Semester 1,A,CA103,CA26A049,late,Marked during mock attendance test
2026-07-05,Afternoon,5,FAC016,CA Semester 1,B,CA104,CA26A017,present,
2026-07-05,Afternoon,5,FAC016,CA Semester 1,B,CA104,CA26B018,present,
2026-07-05,Afternoon,5,FAC016,CA Semester 1,B,CA104,CA26A019,present,
2026-07-05,Afternoon,5,FAC016,CA Semester 1,B,CA104,CA26B020,present,
2026-07-05,Afternoon,5,FAC016,CA Semester 1,B,CA104,CA26A049,late,Marked during mock attendance test
2026-07-06,Forenoon,6,FAC017,CA Semester 1,A,CA105,CA26A017,present,
2026-07-06,Forenoon,6,FAC017,CA Semester 1,A,CA105,CA26B018,present,
2026-07-06,Forenoon,6,FAC017,CA Semester 1,A,CA105,CA26A019,present,
2026-07-06,Forenoon,6,FAC017,CA Semester 1,A,CA105,CA26B020,present,
2026-07-06,Forenoon,6,FAC017,CA Semester 1,A,CA105,CA26A049,late,Marked during mock attendance test
2026-07-07,Afternoon,1,FAC018,CA Semester 2,B,CA201,CA26A017,present,
2026-07-07,Afternoon,1,FAC018,CA Semester 2,B,CA201,CA26B018,present,
2026-07-07,Afternoon,1,FAC018,CA Semester 2,B,CA201,CA26A019,present,
2026-07-07,Afternoon,1,FAC018,CA Semester 2,B,CA201,CA26B020,present,
2026-07-07,Afternoon,1,FAC018,CA Semester 2,B,CA201,CA26A049,late,Marked during mock attendance test
2026-07-08,Forenoon,2,FAC019,CA Semester 2,A,CA202,CA26A017,present,
2026-07-08,Forenoon,2,FAC019,CA Semester 2,A,CA202,CA26B018,present,
2026-07-08,Forenoon,2,FAC019,CA Semester 2,A,CA202,CA26A019,present,
2026-07-08,Forenoon,2,FAC019,CA Semester 2,A,CA202,CA26B020,present,
2026-07-08,Forenoon,2,FAC019,CA Semester 2,A,CA202,CA26A049,late,Marked during mock attendance test
2026-07-09,Afternoon,3,FAC020,CA Semester 2,B,CA203,CA26A017,present,
2026-07-09,Afternoon,3,FAC020,CA Semester 2,B,CA203,CA26B018,present,
2026-07-09,Afternoon,3,FAC020,CA Semester 2,B,CA203,CA26A019,present,
2026-07-09,Afternoon,3,FAC020,CA Semester 2,B,CA203,CA26B020,present,
2026-07-09,Afternoon,3,FAC020,CA Semester 2,B,CA203,CA26A049,late,Marked during mock attendance test
2026-07-10,Forenoon,4,FAC021,CA Semester 2,A,CA204,CA26A017,present,
2026-07-10,Forenoon,4,FAC021,CA Semester 2,A,CA204,CA26B018,present,
2026-07-10,Forenoon,4,FAC021,CA Semester 2,A,CA204,CA26A019,present,
2026-07-10,Forenoon,4,FAC021,CA Semester 2,A,CA204,CA26B020,present,
2026-07-10,Forenoon,4,FAC021,CA Semester 2,A,CA204,CA26A049,late,Marked during mock attendance test
2026-07-11,Afternoon,5,FAC022,CA Semester 2,B,CA205,CA26A017,present,
2026-07-11,Afternoon,5,FAC022,CA Semester 2,B,CA205,CA26B018,present,
2026-07-11,Afternoon,5,FAC022,CA Semester 2,B,CA205,CA26A019,present,
2026-07-11,Afternoon,5,FAC022,CA Semester 2,B,CA205,CA26B020,present,
2026-07-11,Afternoon,5,FAC022,CA Semester 2,B,CA205,CA26A049,late,Marked during mock attendance test
2026-07-12,Forenoon,6,FAC023,BA Semester 1,A,BA101,BA26A021,present,
2026-07-12,Forenoon,6,FAC023,BA Semester 1,A,BA101,BA26B022,present,
2026-07-12,Forenoon,6,FAC023,BA Semester 1,A,BA101,BA26A023,present,
2026-07-12,Forenoon,6,FAC023,BA Semester 1,A,BA101,BA26B024,present,
2026-07-12,Forenoon,6,FAC023,BA Semester 1,A,BA101,BA26A053,late,Marked during mock attendance test
2026-07-13,Afternoon,1,FAC024,BA Semester 1,B,BA102,BA26A021,present,
2026-07-13,Afternoon,1,FAC024,BA Semester 1,B,BA102,BA26B022,present,
2026-07-13,Afternoon,1,FAC024,BA Semester 1,B,BA102,BA26A023,present,
2026-07-13,Afternoon,1,FAC024,BA Semester 1,B,BA102,BA26B024,absent,Marked during mock attendance test
2026-07-13,Afternoon,1,FAC024,BA Semester 1,B,BA102,BA26A053,late,Marked during mock attendance test
2026-07-14,Forenoon,2,FAC025,BA Semester 1,A,BA103,BA26A021,present,
2026-07-14,Forenoon,2,FAC025,BA Semester 1,A,BA103,BA26B022,present,
2026-07-14,Forenoon,2,FAC025,BA Semester 1,A,BA103,BA26A023,absent,Marked during mock attendance test
2026-07-14,Forenoon,2,FAC025,BA Semester 1,A,BA103,BA26B024,present,
2026-07-14,Forenoon,2,FAC025,BA Semester 1,A,BA103,BA26A053,late,Marked during mock attendance test
2026-07-15,Afternoon,3,FAC026,BA Semester 1,B,BA104,BA26A021,present,
2026-07-15,Afternoon,3,FAC026,BA Semester 1,B,BA104,BA26B022,absent,Marked during mock attendance test
2026-07-15,Afternoon,3,FAC026,BA Semester 1,B,BA104,BA26A023,present,
2026-07-15,Afternoon,3,FAC026,BA Semester 1,B,BA104,BA26B024,present,
2026-07-15,Afternoon,3,FAC026,BA Semester 1,B,BA104,BA26A053,late,Marked during mock attendance test
2026-07-16,Forenoon,4,FAC027,BA Semester 1,A,BA105,BA26A021,absent,Marked during mock attendance test
2026-07-16,Forenoon,4,FAC027,BA Semester 1,A,BA105,BA26B022,present,
2026-07-16,Forenoon,4,FAC027,BA Semester 1,A,BA105,BA26A023,present,
2026-07-16,Forenoon,4,FAC027,BA Semester 1,A,BA105,BA26B024,present,
2026-07-16,Forenoon,4,FAC027,BA Semester 1,A,BA105,BA26A053,late,Marked during mock attendance test
2026-07-17,Afternoon,5,FAC028,BA Semester 2,B,BA201,BA26A021,present,
2026-07-17,Afternoon,5,FAC028,BA Semester 2,B,BA201,BA26B022,present,
2026-07-17,Afternoon,5,FAC028,BA Semester 2,B,BA201,BA26A023,present,
2026-07-17,Afternoon,5,FAC028,BA Semester 2,B,BA201,BA26B024,present,
2026-07-17,Afternoon,5,FAC028,BA Semester 2,B,BA201,BA26A053,late,Marked during mock attendance test
2026-07-18,Forenoon,6,FAC029,BA Semester 2,A,BA202,BA26A021,present,
2026-07-18,Forenoon,6,FAC029,BA Semester 2,A,BA202,BA26B022,present,
2026-07-18,Forenoon,6,FAC029,BA Semester 2,A,BA202,BA26A023,present,
2026-07-18,Forenoon,6,FAC029,BA Semester 2,A,BA202,BA26B024,present,
2026-07-18,Forenoon,6,FAC029,BA Semester 2,A,BA202,BA26A053,late,Marked during mock attendance test
2026-07-19,Afternoon,1,FAC030,BA Semester 2,B,BA203,BA26A021,present,
2026-07-19,Afternoon,1,FAC030,BA Semester 2,B,BA203,BA26B022,present,
2026-07-19,Afternoon,1,FAC030,BA Semester 2,B,BA203,BA26A023,present,
2026-07-19,Afternoon,1,FAC030,BA Semester 2,B,BA203,BA26B024,present,
2026-07-19,Afternoon,1,FAC030,BA Semester 2,B,BA203,BA26A053,late,Marked during mock attendance test
2026-07-20,Forenoon,2,FAC031,BA Semester 2,A,BA204,BA26A021,present,
2026-07-20,Forenoon,2,FAC031,BA Semester 2,A,BA204,BA26B022,present,
2026-07-20,Forenoon,2,FAC031,BA Semester 2,A,BA204,BA26A023,present,
2026-07-20,Forenoon,2,FAC031,BA Semester 2,A,BA204,BA26B024,present,
2026-07-20,Forenoon,2,FAC031,BA Semester 2,A,BA204,BA26A053,late,Marked during mock attendance test
2026-07-21,Afternoon,3,FAC032,BA Semester 2,B,BA205,BA26A021,present,
2026-07-21,Afternoon,3,FAC032,BA Semester 2,B,BA205,BA26B022,present,
2026-07-21,Afternoon,3,FAC032,BA Semester 2,B,BA205,BA26A023,present,
2026-07-21,Afternoon,3,FAC032,BA Semester 2,B,BA205,BA26B024,present,
2026-07-21,Afternoon,3,FAC032,BA Semester 2,B,BA205,BA26A053,late,Marked during mock attendance test
2026-07-22,Forenoon,4,FAC033,AT Semester 1,A,AT101,AT26A025,present,
2026-07-22,Forenoon,4,FAC033,AT Semester 1,A,AT101,AT26B026,present,
2026-07-22,Forenoon,4,FAC033,AT Semester 1,A,AT101,AT26A027,present,
2026-07-22,Forenoon,4,FAC033,AT Semester 1,A,AT101,AT26B028,present,
2026-07-22,Forenoon,4,FAC033,AT Semester 1,A,AT101,AT26A057,late,Marked during mock attendance test
2026-07-23,Afternoon,5,FAC034,AT Semester 1,B,AT102,AT26A025,present,
2026-07-23,Afternoon,5,FAC034,AT Semester 1,B,AT102,AT26B026,present,
2026-07-23,Afternoon,5,FAC034,AT Semester 1,B,AT102,AT26A027,present,
2026-07-23,Afternoon,5,FAC034,AT Semester 1,B,AT102,AT26B028,present,
2026-07-23,Afternoon,5,FAC034,AT Semester 1,B,AT102,AT26A057,late,Marked during mock attendance test
2026-07-24,Forenoon,6,FAC035,AT Semester 1,A,AT103,AT26A025,present,
2026-07-24,Forenoon,6,FAC035,AT Semester 1,A,AT103,AT26B026,present,
2026-07-24,Forenoon,6,FAC035,AT Semester 1,A,AT103,AT26A027,present,
2026-07-24,Forenoon,6,FAC035,AT Semester 1,A,AT103,AT26B028,present,
2026-07-24,Forenoon,6,FAC035,AT Semester 1,A,AT103,AT26A057,late,Marked during mock attendance test
2026-07-01,Afternoon,1,FAC036,AT Semester 1,B,AT104,AT26A025,present,
2026-07-01,Afternoon,1,FAC036,AT Semester 1,B,AT104,AT26B026,present,
2026-07-01,Afternoon,1,FAC036,AT Semester 1,B,AT104,AT26A027,present,
2026-07-01,Afternoon,1,FAC036,AT Semester 1,B,AT104,AT26B028,present,
2026-07-01,Afternoon,1,FAC036,AT Semester 1,B,AT104,AT26A057,late,Marked during mock attendance test
2026-07-02,Forenoon,2,FAC001,AT Semester 1,A,AT105,AT26A025,present,
2026-07-02,Forenoon,2,FAC001,AT Semester 1,A,AT105,AT26B026,present,
2026-07-02,Forenoon,2,FAC001,AT Semester 1,A,AT105,AT26A027,present,
2026-07-02,Forenoon,2,FAC001,AT Semester 1,A,AT105,AT26B028,present,
2026-07-02,Forenoon,2,FAC001,AT Semester 1,A,AT105,AT26A057,late,Marked during mock attendance test
2026-07-03,Afternoon,3,FAC002,AT Semester 2,B,AT201,AT26A025,present,
2026-07-03,Afternoon,3,FAC002,AT Semester 2,B,AT201,AT26B026,present,
2026-07-03,Afternoon,3,FAC002,AT Semester 2,B,AT201,AT26A027,present,
2026-07-03,Afternoon,3,FAC002,AT Semester 2,B,AT201,AT26B028,present,
2026-07-03,Afternoon,3,FAC002,AT Semester 2,B,AT201,AT26A057,late,Marked during mock attendance test
2026-07-04,Forenoon,4,FAC003,AT Semester 2,A,AT202,AT26A025,present,
2026-07-04,Forenoon,4,FAC003,AT Semester 2,A,AT202,AT26B026,present,
2026-07-04,Forenoon,4,FAC003,AT Semester 2,A,AT202,AT26A027,present,
2026-07-04,Forenoon,4,FAC003,AT Semester 2,A,AT202,AT26B028,present,
2026-07-04,Forenoon,4,FAC003,AT Semester 2,A,AT202,AT26A057,late,Marked during mock attendance test
2026-07-05,Afternoon,5,FAC004,AT Semester 2,B,AT203,AT26A025,present,
2026-07-05,Afternoon,5,FAC004,AT Semester 2,B,AT203,AT26B026,present,
2026-07-05,Afternoon,5,FAC004,AT Semester 2,B,AT203,AT26A027,present,
2026-07-05,Afternoon,5,FAC004,AT Semester 2,B,AT203,AT26B028,present,
2026-07-05,Afternoon,5,FAC004,AT Semester 2,B,AT203,AT26A057,late,Marked during mock attendance test
2026-07-06,Forenoon,6,FAC005,AT Semester 2,A,AT204,AT26A025,present,
2026-07-06,Forenoon,6,FAC005,AT Semester 2,A,AT204,AT26B026,present,
2026-07-06,Forenoon,6,FAC005,AT Semester 2,A,AT204,AT26A027,present,
2026-07-06,Forenoon,6,FAC005,AT Semester 2,A,AT204,AT26B028,absent,Marked during mock attendance test
2026-07-06,Forenoon,6,FAC005,AT Semester 2,A,AT204,AT26A057,late,Marked during mock attendance test
2026-07-07,Afternoon,1,FAC006,AT Semester 2,B,AT205,AT26A025,present,
2026-07-07,Afternoon,1,FAC006,AT Semester 2,B,AT205,AT26B026,present,
2026-07-07,Afternoon,1,FAC006,AT Semester 2,B,AT205,AT26A027,absent,Marked during mock attendance test
2026-07-07,Afternoon,1,FAC006,AT Semester 2,B,AT205,AT26B028,present,
2026-07-07,Afternoon,1,FAC006,AT Semester 2,B,AT205,AT26A057,late,Marked during mock attendance test
